year,state,quarter,suppression,totalRX
2018,NC,3,T,0
2018,NC,4,F,110898
2018,NC,4,T,0
2018,NH,1,F,11265
2018,NH,1,T,0
2018,NH,2,F,11253
2018,NH,2,T,0
2018,NH,3,F,10301
2018,NH,3,T,0
2018,NH,4,F,12322
2018,NH,4,T,0
2018,NJ,1,F,331467
2018,NJ,1,T,0
2018,NJ,2,F,312363
2018,NJ,2,T,0
2018,NJ,3,F,300658
2018,NJ,3,T,0
2018,NJ,4,F,311129
2018,NJ,4,T,0
2018,NV,1,F,113060
2018,NV,1,T,0
2018,NV,2,F,108655
2018,NV,2,T,0
2018,NV,3,F,105060
2018,NV,3,T,0
2018,NV,4,F,105017
2018,NV,4,T,0
2018,NY,1,F,1418173
2018,NY,1,T,0
2018,NY,2,F,1356388
2018,NY,2,T,0
2018,NY,3,F,1307764
2018,NY,3,T,0
2018,NY,4,F,1361741
2018,NY,4,T,0
2018,OH,1,F,598059
2018,OH,1,T,0
2018,OH,2,F,608983
2018,OH,2,T,0
2018,OH,3,F,554977
2018,OH,3,T,0
2018,OH,4,F,548385
2018,OH,4,T,0
2018,OK,1,F,34297
2018,OK,1,T,0
2018,OK,2,F,34529
2018,OK,2,T,0
2018,OK,3,F,36194
2018,OK,3,T,0
2018,OK,4,F,37092
2018,OK,4,T,0
2018,PA,1,F,442918
2018,PA,1,T,0
2018,PA,2,F,429311
2018,PA,2,T,0
2018,PA,3,F,414825
2018,PA,3,T,0
2018,PA,4,F,417101
2018,PA,4,T,0
2018,SC,1,F,54435
2018,SC,1,T,0
2018,SC,2,F,44747
2018,SC,2,T,0
2018,SC,3,F,43667
2018,SC,3,T,0
2018,SC,4,F,48233
2018,SC,4,T,0
2018,TN,1,F,125339
2018,TN,1,T,0
2018,TN,2,F,119807
2018,TN,2,T,0
2018,TN,3,F,116915
2018,TN,3,T,0
2018,TN,4,F,121562
2018,TN,4,T,0
2018,UT,1,F,25253
2018,UT,1,T,0
2018,UT,2,F,22339
2018,UT,2,T,0
2018,UT,3,F,21877
2018,UT,3,T,0
2018,UT,4,F,22386
2018,UT,4,T,0
2018,VA,1,F,116637
2018,VA,1,T,0
2018,VA,2,F,107017
2018,VA,2,T,0
2018,VA,3,F,108395
2018,VA,3,T,0
2018,VA,4,F,104813
2018,VA,4,T,0
2018,WA,1,F,191387
2018,WA,1,T,0
2018,WA,2,F,181072
2018,WA,2,T,0
2018,WA,3,F,184187
2018,WA,3,T,0
2018,WA,4,F,188193
2018,WA,4,T,0
2018,WV,1,F,98160
2018,WV,1,T,0
2018,WV,2,F,95869
2018,WV,2,T,0
2018,WV,3,F,95141
2018,WV,3,T,0
2018,WV,4,F,94012
2018,WV,4,T,0
2018,WY,1,F,2756
2018,WY,1,T,0
2018,WY,2,F,2613
2018,WY,2,T,0
2018,WY,3,F,2567
2018,WY,3,T,0
2018,WY,4,F,2461
2018,WY,4,T,0
2019,AK,1,F,18314
2019,AK,1,T,0
2019,AK,2,F,18753
2019,AK,2,T,0
2019,AK,3,F,18728
2019,AK,3,T,0
2019,AK,4,F,17767
2019,AK,4,T,0
2019,AZ,1,F,207603
2019,AZ,1,T,0
2019,AZ,2,F,195506
2019,AZ,2,T,0
2019,AZ,3,F,194452
2019,AZ,3,T,0
2019,AZ,4,F,203600
2019,AZ,4,T,0
2019,CO,1,F,68093
2019,CO,1,T,0
2019,CO,2,F,74046
2019,CO,2,T,0
2019,CO,3,F,78523
2019,CO,3,T,0
2019,CO,4,F,69546
2019,CO,4,T,0
2019,CT,1,F,114210
2019,CT,1,T,0
2019,CT,2,F,113684
2019,CT,2,T,0
2019,CT,3,F,110145
2019,CT,3,T,0
2019,CT,4,F,107688
2019,CT,4,T,0
2019,DE,1,F,30441
2019,DE,1,T,0
2019,DE,2,F,30605
2019,DE,2,T,0
2019,DE,3,F,30811
2019,DE,3,T,0
2019,DE,4,F,31449
2019,DE,4,T,0
2019,FL,1,F,287878
2019,FL,1,T,0
2019,FL,2,F,283384
2019,FL,2,T,0
2019,FL,3,F,278073
2019,FL,3,T,0
2019,FL,4,F,277183
2019,FL,4,T,0
2019,HI,1,F,39148
2019,HI,1,T,0
2019,HI,2,F,37100
2019,HI,2,T,0
2019,HI,3,F,36220
2019,HI,3,T,0
2019,HI,4,F,34287
2019,HI,4,T,0
2019,IL,1,F,305633
2019,IL,1,T,0
2019,IL,2,F,308436
2019,IL,2,T,0
2019,IL,3,F,308314
2019,IL,3,T,0
2019,IL,4,F,308528
2019,IL,4,T,0
2019,IN,1,F,186871
2019,IN,1,T,0
2019,IN,2,F,177520
2019,IN,2,T,0
2019,IN,3,F,178197
2019,IN,3,T,0
2019,IN,4,F,179456
2019,IN,4,T,0
2019,KY,1,F,312347
2019,KY,1,T,0
2019,KY,2,F,297150
2019,KY,2,T,0
2019,KY,3,F,306541
2019,KY,3,T,0
2019,KY,4,F,303385
2019,KY,4,T,0
2019,LA,1,F,243252
2019,LA,1,T,0
2019,LA,2,F,221486
2019,LA,2,T,0
2019,LA,3,F,235531
2019,LA,3,T,0
2019,LA,4,F,241162
2019,LA,4,T,0
2019,MI,1,F,448588
2019,MI,1,T,0
2019,MI,2,F,445970
2019,MI,2,T,0
2019,MI,3,F,437914
2019,MI,3,T,0
2019,MI,4,F,440040
2019,MI,4,T,0
2019,MO,1,F,123220
2019,MO,1,T,0
2019,MO,2,F,121275
2019,MO,2,T,0
2019,MO,3,F,123627
2019,MO,3,T,0
2019,MO,4,F,117622
2019,MO,4,T,0
2019,MS,1,F,55126
2019,MS,1,T,0
2019,MS,2,F,47384
2019,MS,2,T,0
2019,MS,3,F,52220
2019,MS,3,T,0
2019,MS,4,F,54425
2019,MS,4,T,0
2019,NC,1,F,128477
2019,NC,1,T,0
2019,NC,2,F,103173
2019,NC,2,T,0
2019,NC,3,F,124372
2019,NC,3,T,0
2019,NC,4,F,119595
2019,NC,4,T,0
2019,NH,1,F,16056
2019,NH,1,T,0
2019,NH,2,F,13008
2019,NH,2,T,0
2019,NH,3,F,11229
2019,NH,3,T,0
2019,NH,4,F,9578
2019,NH,4,T,0
2019,NJ,1,F,310482
2019,NJ,1,T,0
2019,NJ,2,F,302887
2019,NJ,2,T,0
2019,NJ,3,F,296670
2019,NJ,3,T,0
2019,NJ,4,F,305100
2019,NJ,4,T,0
2019,NV,1,F,107432
2019,NV,1,T,0
2019,NV,2,F,97761
2019,NV,2,T,0
2019,NV,3,F,99659
2019,NV,3,T,0
2019,NV,4,F,105000
2019,NV,4,T,0
2019,NY,1,F,1574905
2019,NY,1,T,0
2019,NY,2,F,1281962
2019,NY,2,T,0
2019,NY,3,F,1265374
2019,NY,3,T,0
2019,NY,4,F,1250916
2019,NY,4,T,0
2019,OH,1,F,558893
2019,OH,1,T,0
2019,OH,2,F,540848
